file,gain,bias,comp,df,viol_rate,step_score,res_slope,ripple_var,switch_step_err_max,switch_step_err_ratio,nonswitch_step_max,nonswitch_step_ratio,sys_幅度失准,sys_频率失准,sys_参考电平失准,mod_衰减器,mod_前置放大器,mod_低频段前置低通滤波器,mod_低频段第一混频器,mod_高频段YTF滤波器,mod_高频段混频器,mod_时钟振荡器,mod_时钟合成与同步网络,mod_本振源（谐波发生器）,mod_本振混频组件,mod_校准源,mod_存储器,mod_校准信号开关,mod_中频放大器,mod_ADC,mod_数字RBW,mod_数字放大器,mod_数字检波器,mod_VBW滤波器,mod_电源模块,mod_未定义/其他,flag_bias,flag_gain,flag_comp,flag_df,flag_viol_rate,flag_step_score,flag_res_slope,flag_ripple_var,flag_switch_step_err_max,flag_switch_step_err_ratio,flag_nonswitch_step_max,flag_nonswitch_step_ratio
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_066.csv,0.8821839182221752,0.15666651586683206,-0.0067893123247724785,0.0,0.1602,0.0,1.7017750727407134e-11,0.36328894834248554,1.1578478391696803,0.5,1.6168759885195805,0.4,0.21999999978,0.41999999957999995,0.35999999963999996,0.0711553173981656,0.020198928809801852,0.11476664107954986,0.07651109405303325,0.11476664107954986,0.07651109405303325,0.03936495785092063,0.03936495785092063,0.01687069622182313,0.01687069622182313,0.008814078026095353,0.006610558519571513,0.017628156052190706,0.012624330506126156,0.01782708491183188,0.04590665643181995,0.010099464404900926,0.053557765837123274,0.03825554702651662,0.0918133128636399,0.11048201980156241,ok,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_067.csv,0.8116469288264934,-3.4479722378002564,-0.00744081666513452,0.0,0.9949,0.0,1.0625250109096414e-11,0.4516796059683678,0.7030492983745589,1.0,1.4676412669279602,0.37777777777777777,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816564,0.020198928809801855,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095356,0.006610558519571517,0.017628156052190713,0.012624330506126158,0.017827084911831884,0.04590665643181996,0.010099464404900928,0.05355776583712328,0.03825554702651663,0.0918133128636399,0.11048201980156244,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_068.csv,0.9306085037708297,-3.2828764152314722,-0.006347125714134982,0.0,0.9974,0.0,1.7005409521001167e-11,0.0909882665706227,0.4289415490407258,1.0,1.4753038363438242,0.3333333333333333,0.21999999977999998,0.41999999958,0.35999999963999996,0.07115531739816561,0.020198928809801855,0.1147666410795499,0.07651109405303327,0.1147666410795499,0.07651109405303327,0.03936495785092066,0.03936495785092066,0.01687069622182314,0.01687069622182314,0.008814078026095355,0.006610558519571515,0.01762815605219071,0.012624330506126158,0.017827084911831888,0.045906656431819966,0.010099464404900928,0.05355776583712329,0.03825554702651664,0.09181331286363993,0.11048201980156244,alarm,alarm,ok,ok,alarm,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_069.csv,0.950412751588484,0.08935908990700352,-0.0057195927234690025,0.0,0.1227,0.0,2.0571241625645875e-11,0.21498416782718105,0.9514952349324454,0.5,1.571689122353447,0.4222222222222222,0.21999999978000004,0.41999999958,0.35999999964,0.07115531739816561,0.020198928809801852,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823137,0.016870696221823137,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126158,0.01782708491183188,0.045906656431819945,0.010099464404900926,0.053557765837123274,0.03825554702651662,0.0918133128636399,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_070.csv,0.9551758795976141,1.0157251268208671,-0.006332700131108204,0.0,0.4626,0.0,1.785691621534275e-11,0.0638019683611044,1.0897475096416216,0.5,1.2761649570949798,0.35555555555555557,0.21999999977999996,0.41999999958,0.35999999964,0.07115531739816561,0.02019892880980184,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571515,0.017628156052190706,0.012624330506126151,0.01782708491183188,0.04590665643181995,0.01009946440490092,0.05355776583712328,0.03825554702651663,0.09181331286363989,0.11048201980156243,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_071.csv,0.9742602543797563,0.10048011889287943,-0.0056067589934528095,0.0,0.1061,0.0,2.1068301534138558e-11,0.15891340981715626,0.923778426371255,1.0,1.3229506003327378,0.3333333333333333,0.21999999977999998,0.41999999958,0.35999999964000007,0.07115531739816561,0.020198928809801845,0.11476664107954984,0.07651109405303325,0.11476664107954984,0.07651109405303325,0.039364957850920645,0.039364957850920645,0.01687069622182313,0.01687069622182313,0.008814078026095353,0.006610558519571515,0.017628156052190706,0.012624330506126153,0.017827084911831877,0.045906656431819945,0.010099464404900923,0.05355776583712327,0.03825554702651662,0.09181331286363989,0.1104820198015624,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_072.csv,1.011229049794797,0.9956199311056987,-0.0038318495704094957,0.0,0.5172,0.0,3.141618019609046e-11,0.378444005236116,0.59839802524117,0.5,1.1074092891199705,0.4,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816562,0.020198928809801852,0.11476664107954986,0.07651109405303325,0.11476664107954986,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095355,0.006610558519571516,0.01762815605219071,0.012624330506126156,0.01782708491183188,0.04590665643181995,0.010099464404900926,0.053557765837123274,0.03825554702651662,0.09181331286363989,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_073.csv,0.8980334035059753,-1.356101616221667,-0.006526539726777525,0.0,0.7441,0.0,1.945097890057729e-11,0.31970942725712964,0.700295105270798,1.0,1.2855440436698367,0.4444444444444444,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816565,0.02019892880980186,0.1147666410795499,0.07651109405303329,0.1147666410795499,0.07651109405303329,0.03936495785092065,0.03936495785092065,0.016870696221823134,0.016870696221823134,0.008814078026095356,0.006610558519571518,0.017628156052190713,0.01262433050612616,0.017827084911831888,0.045906656431819966,0.01009946440490093,0.05355776583712329,0.03825554702651664,0.09181331286363995,0.11048201980156246,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_074.csv,0.8627799183382396,0.17700750277880298,-0.007044090877832421,0.0,0.1526,0.0,1.2405327699638722e-11,0.24507151171058922,0.5264338181583696,1.0,1.3627059799172936,0.4444444444444444,0.21999999977999996,0.41999999958,0.35999999963999996,0.07115531739816562,0.02019892880980185,0.11476664107954988,0.07651109405303327,0.11476664107954988,0.07651109405303327,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126154,0.017827084911831888,0.04590665643181995,0.010099464404900924,0.053557765837123274,0.03825554702651663,0.09181331286363992,0.11048201980156243,ok,alarm,ok,ok,alarm,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_075.csv,0.8974367898696588,-3.7304096162167957,-0.006528997389939839,0.0,0.9967,0.0,1.607982560285409e-11,0.24746678402029784,0.6272815401861651,0.5,1.3255872326886058,0.37777777777777777,0.21999999977999996,0.41999999958,0.35999999963999996,0.0711553173981656,0.02019892880980184,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571513,0.017628156052190706,0.012624330506126151,0.017827084911831884,0.04590665643181995,0.01009946440490092,0.053557765837123274,0.03825554702651663,0.0918133128636399,0.11048201980156243,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_076.csv,1.0067036527531423,2.345903040640482,-0.004937977403672189,0.0,0.9699,0.0,2.815642590148412e-11,0.1537513021328564,1.2019121864548874,0.5,1.2439973882369397,0.4222222222222222,0.21999999977999998,0.41999999958,0.35999999963999996,0.07115531739816557,0.02019892880980184,0.11476664107954984,0.07651109405303325,0.11476664107954984,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.016870696221823134,0.016870696221823134,0.00881407802609535,0.006610558519571512,0.0176281560521907,0.012624330506126151,0.01782708491183188,0.04590665643181995,0.01009946440490092,0.053557765837123274,0.03825554702651662,0.09181331286363989,0.1104820198015624,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_077.csv,0.895014813284573,1.643479810731043,-0.0064539069112619085,0.0,0.7362,0.0,1.5870150292475227e-11,0.23756283315740484,0.9961589765918908,1.0,1.4946860548917553,0.4,0.21999999978,0.41999999958000006,0.35999999963999996,0.0711553173981656,0.020198928809801852,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092065,0.03936495785092065,0.01687069622182314,0.01687069622182314,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126158,0.01782708491183188,0.04590665643181995,0.010099464404900926,0.05355776583712328,0.03825554702651663,0.0918133128636399,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_078.csv,0.9497122300199112,0.1580221792320186,-0.005439991080693318,0.0,0.1684,0.0,2.4328685735879995e-11,0.3606127930388742,0.9409674051772244,1.0,1.443065531960074,0.4,0.21999999977999996,0.41999999957999995,0.35999999963999996,0.0711553173981656,0.020198928809801845,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092063,0.03936495785092063,0.01687069622182313,0.01687069622182313,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126153,0.01782708491183188,0.04590665643181995,0.010099464404900923,0.053557765837123274,0.03825554702651663,0.09181331286363992,0.11048201980156243,ok,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_079.csv,0.9688461788351432,0.0755082090808996,-0.006033228778121569,0.0,0.1038,0.0,2.160296458541664e-11,0.09511990533253273,0.911194458583938,1.0,1.365590066674928,0.37777777777777777,0.21999999977999998,0.41999999958,0.35999999963999996,0.0711553173981656,0.020198928809801852,0.11476664107954988,0.07651109405303326,0.11476664107954988,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823137,0.016870696221823137,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126154,0.017827084911831884,0.04590665643181995,0.010099464404900926,0.053557765837123274,0.03825554702651663,0.0918133128636399,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_080.csv,0.95989482304267,-3.7064640406991143,-0.005993446311685968,0.0,0.9938,0.0,2.300514691827724e-11,0.2082281772936015,0.6097867829955206,0.5,1.245299073105611,0.35555555555555557,0.21999999977999998,0.41999999958,0.35999999963999996,0.0711553173981656,0.020198928809801845,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.01687069622182313,0.01687069622182313,0.008814078026095353,0.006610558519571513,0.017628156052190706,0.012624330506126153,0.01782708491183188,0.045906656431819945,0.010099464404900923,0.05355776583712327,0.03825554702651662,0.0918133128636399,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_081.csv,0.9585289896937625,2.5811835926495124,-0.005553463627304023,0.0,0.9587,0.0,2.1782341836702688e-11,0.20857169844842538,0.8487975917517017,1.0,1.566062526356863,0.3333333333333333,0.21999999977999998,0.41999999958000006,0.35999999963999996,0.07115531739816561,0.020198928809801852,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126154,0.01782708491183188,0.04590665643181995,0.010099464404900926,0.053557765837123274,0.03825554702651662,0.0918133128636399,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_082.csv,1.0003001815785135,0.08949548119374937,-0.0052957156306037145,0.0,0.1041,0.0,2.671476039340927e-11,0.11197324308859923,1.1369986326947064,0.5,1.3762699549367765,0.37777777777777777,0.21999999977999998,0.41999999957999995,0.35999999964,0.0711553173981656,0.02019892880980185,0.11476664107954986,0.07651109405303325,0.11476664107954986,0.07651109405303325,0.03936495785092063,0.03936495785092063,0.01687069622182313,0.01687069622182313,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126154,0.01782708491183188,0.045906656431819945,0.010099464404900924,0.05355776583712326,0.038255547026516616,0.09181331286363989,0.1104820198015624,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_083.csv,1.0135136882183104,-0.6861647676903323,-0.0036378514988426036,0.0,0.4665,0.0,3.193806134142511e-11,0.3810398623664567,0.5983980252411705,0.5,1.1074092891199707,0.4444444444444444,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816562,0.020198928809801855,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095355,0.006610558519571516,0.01762815605219071,0.012624330506126158,0.017827084911831888,0.04590665643181995,0.010099464404900928,0.05355776583712328,0.03825554702651663,0.09181331286363989,0.11048201980156243,warn,alarm,ok,ok,alarm,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_084.csv,0.9276236364509022,-0.5561408226800606,-0.0057412860914907715,0.0,0.4087,0.0,1.9803014086639838e-11,0.29109626021767937,1.109381964914793,1.0,1.6070217982135786,0.4444444444444444,0.21999999977999996,0.41999999958,0.35999999963999996,0.07115531739816561,0.02019892880980184,0.11476664107954988,0.07651109405303326,0.11476664107954988,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571513,0.017628156052190706,0.012624330506126151,0.017827084911831884,0.04590665643181995,0.01009946440490092,0.05355776583712328,0.03825554702651663,0.0918133128636399,0.11048201980156243,warn,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_085.csv,0.9952618968288144,1.3071983098112319,-0.005483524008469631,0.0,0.642,0.0,2.212889786399702e-11,0.09413521128819634,0.8800700104990178,1.0,1.2616280843324135,0.3333333333333333,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816561,0.02019892880980185,0.11476664107954984,0.07651109405303325,0.11476664107954984,0.07651109405303325,0.03936495785092063,0.03936495785092063,0.016870696221823127,0.016870696221823127,0.008814078026095351,0.006610558519571514,0.017628156052190702,0.012624330506126154,0.017827084911831877,0.04590665643181994,0.010099464404900924,0.05355776583712326,0.038255547026516616,0.09181331286363988,0.11048201980156239,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_086.csv,0.9381188466634617,-1.9038098862858057,-0.006550226012422611,0.0,0.9153,0.0,1.9795994164320844e-11,0.11194342502631426,1.149082646616566,1.0,1.179695398659839,0.4,0.21999999977999998,0.41999999958000006,0.35999999964,0.07115531739816561,0.02019892880980185,0.11476664107954988,0.07651109405303326,0.11476664107954988,0.07651109405303326,0.03936495785092066,0.03936495785092066,0.016870696221823137,0.016870696221823137,0.008814078026095353,0.006610558519571515,0.017628156052190706,0.012624330506126154,0.017827084911831888,0.04590665643181996,0.010099464404900924,0.05355776583712329,0.03825554702651664,0.0918133128636399,0.11048201980156244,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_087.csv,0.8950148044697938,1.402745470098792,-0.0064539069112616865,0.0,0.6426,0.0,1.5870150292475227e-11,0.23756283315740484,0.9961589765918908,1.0,1.4946860548917553,0.4,0.21999999978,0.41999999958000006,0.35999999963999996,0.0711553173981656,0.020198928809801852,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092065,0.03936495785092065,0.01687069622182314,0.01687069622182314,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126158,0.01782708491183188,0.04590665643181995,0.010099464404900926,0.05355776583712328,0.03825554702651663,0.0918133128636399,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_088.csv,1.0057507828603272,0.06387672538919235,-0.004867560209215138,0.0,0.1062,0.0,2.5898957326077426e-11,0.13978428526588677,0.49479812347735114,1.0,1.2386246777618914,0.37777777777777777,0.21999999978,0.41999999958,0.35999999964,0.07115531739816562,0.02019892880980186,0.1147666410795499,0.07651109405303327,0.1147666410795499,0.07651109405303327,0.039364957850920645,0.039364957850920645,0.016870696221823137,0.016870696221823137,0.008814078026095355,0.006610558519571516,0.01762815605219071,0.01262433050612616,0.017827084911831888,0.045906656431819966,0.01009946440490093,0.053557765837123295,0.03825554702651664,0.09181331286363992,0.11048201980156244,ok,alarm,ok,ok,warn,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_089.csv,0.9343923882975904,0.08388395856714634,-0.006619131843353332,0.0,0.1038,0.0,1.8996011636314748e-11,0.10990317882431941,0.7588097909648958,1.0,1.2720630529370642,0.3111111111111111,0.21999999978,0.41999999958,0.35999999964,0.0711553173981656,0.020198928809801852,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.03936495785092065,0.03936495785092065,0.016870696221823134,0.016870696221823134,0.008814078026095351,0.0066105585195715124,0.017628156052190702,0.012624330506126154,0.01782708491183188,0.045906656431819945,0.010099464404900926,0.053557765837123274,0.03825554702651662,0.0918133128636399,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
